Email Address,package weight,cost
Anais_Cameron584428686@deons.tech,7.53306415841592,30
Gil_Richards1393052242@naiker.biz,16.4924767326994,82
Kurt_Cartwright196827153@elnee.tech,6.52971046070089,41
Eduardo_Gilmour1103923762@vetan.org,17.7448874789965,80
Daron_Warden211625780@guentu.biz,16.9625295959239,26
Henry_Lunt873844257@brety.org,18.9476653351205,56
Martin_Everett1645703107@bauros.biz,14.5648453950718,96
Hanna_Ainsworth1727741714@deavo.com,10.1447513504628,70
Julia_Wooldridge1445207840@womeona.net,5.23288530913782,96
Rick_Stone366311959@infotech44.tech,5.78260633059899,51
Camden_Allen1420940951@gembat.biz,14.1815946033139,23
Nate_Bennett730011099@supunk.biz,19.274173300841,50
Nick_Randall1054238903@muall.tech,3.04030808715164,15
Angelina_Vangness2069474115@typill.biz,5.23147504880627,93
Estrella_Warren1381327776@grannar.com,10.3901537095151,96
Savannah_Swift703855749@mafthy.com,5.26303674572289,80
Roger_Tutton1512380667@yahoo.com,14.8205963870606,81
John_Ashley232413727@sveldo.biz,19.3251842038358,63
Courtney_Gordon533520440@elnee.tech,0.498072177869301,15
Daniel_Antcliff1013560209@ovock.tech,13.3219227778362,53
Maxwell_Ventura631320521@typill.biz,16.939286295762,29
Maxwell_Walsh966724278@irrepsy.com,19.2681574529354,92
Tom_Harrison1536431428@grannar.com,11.8727569854226,20
Camellia_Bristow175807635@hourpy.biz,17.8140652081063,89
Denny_Widdows686401070@gmail.com,5.94730175097813,11
Percy_Redfern510023005@naiker.biz,14.3829791314821,66
Julia_Woods126654785@acrit.org,18.7893946221049,64
Elijah_Mason1679592900@ubusive.com,8.4446182625576,20
Wade_Bell989691410@liret.org,4.15777761822463,93
Ethan_Wills1429780904@bulaffy.com,4.69647311963908,60
Adalind_Tobin1989688647@sheye.org,7.54902188272636,35
Jayden_Durrant1413263157@elnee.tech,10.8919540685098,56
Russel_Knight84053267@corti.com,4.39260193165047,70
Rosemary_Rossi1178881760@tonsy.org,16.8970556728994,53
Eden_Alldridge1399208016@acrit.org,2.18728653070856,40
Jade_Stevenson2043752974@muall.tech,2.31743894252807,30
William_Hudson1259107608@guentu.biz,18.0514058736392,30
Enoch_Leslie284248432@joiniaa.com,9.80675007859559,27
Sloane_Corbett1938318277@iatim.tech,8.80717036305329,49
Andrea_Wren401247617@twace.org,15.6311257875669,51
Ramon_Mcleod1547338620@liret.org,8.48998580476734,52
Nathan_Mills243679417@infotech44.tech,12.9744819481738,39
Chadwick_Crawley1623948138@cispeto.com,16.5530502193389,83
Benjamin_Morley1506973452@womeona.net,4.70479260185025,98
Joy_Power1045021780@naiker.biz,7.17251557259472,95
David_Jefferson186812764@dionrab.com,5.00620196806556,88
Chloe_Tennant1490340218@dionrab.com,2.86590514698341,99
Kieth_Wilkinson330753493@sveldo.biz,9.83273521104489,51
Chelsea_Whitehouse998904960@vetan.org,10.7296722036459,13
Josh_Johnson1891736726@jiman.org,2.37510682054567,31
Ryan_Garcia1614956370@deons.tech,10.0441383747589,90
Jacob_Knight535225059@eirey.tech,8.73426068142721,78
Aiden_Darcy1449446262@sheye.org,14.8261603158089,77
Fred_Widdows1515070238@twipet.com,4.66272470013365,93
Mandy_Stuart268441817@grannar.com,11.5492418741571,51
Phillip_Summers326046109@eirey.tech,7.23531817935189,48
Tyler_Noach1519492077@mafthy.com,11.7660069939522,49
Tyler_Oliver199754271@gmail.com,18.3885074194467,82
Noah_Torres849645033@famism.biz,3.6624375850253,75
David_Hobbs822431747@hourpy.biz,10.5164973216674,93
Carter_Glynn1584167551@ubusive.com,2.5707838114215,92
Daniel_Gibbons2145789644@eirey.tech,0.592106441311588,10
Kurt_Rothwell540387692@naiker.biz,14.6037044658343,76
Norah_Gates774966050@tonsy.org,6.62959892518334,51
Rhea_Holmes1885315797@hourpy.biz,18.5528504837085,36
Manuel_Matthews244832925@iatim.tech,7.06124050312733,74
Mike_Rehman160532387@zorer.org,5.51759663062058,31
Gil_Clifford1452963176@gompie.com,10.2527254606843,32
Anthony_Richardson1513548131@atink.com,19.8156250602638,72
Anthony_Ryan1297181834@gompie.com,4.52494602721415,46
Jocelyn_Mitchell1160159908@tonsy.org,13.3009774276526,52
Tiffany_Holmes772297016@gompie.com,7.18354022558012,82
Rufus_Hood1867388565@grannar.com,10.0876531778312,33
Chadwick_Hood382311868@supunk.biz,4.25826637552039,84
Denny_Reyes1934332490@tonsy.org,5.04352476962075,69
Tony_Grady1417918695@gompie.com,15.018978287009,26
Aiden_Kirby532019203@vetan.org,8.62930965871984,48
Moira_Dowson1248931174@eirey.tech,19.3235682981664,95
Penny_Milner1987637494@gembat.biz,6.95815854983319,42
Rosie_Talbot1171734530@grannar.com,17.3745099591904,75
Luke_Gordon1463287863@joiniaa.com,3.36201000277047,22
Logan_Murray698891535@yahoo.com,5.05811034331942,36
Benny_Mooney1320856529@bauros.biz,15.0408786884699,63
George_Potts1782929464@corti.com,17.6629431269425,76
Logan_Tyler1570806488@irrepsy.com,15.2737748968758,63
Percy_Emmett1201702645@extex.org,6.41717690109144,18
Jazmin_Davies1827368276@nanoff.biz,9.21566415122508,96
Henry_Lee1918905668@bretoux.com,9.88196725392806,98
Adeline_Bloom897380097@iatim.tech,2.30789156644973,89
Josh_Robertson29440556@nimogy.biz,8.02205161099418,90
Gil_Whittle191787593@kideod.biz,2.49454958061434,72
Susan_Benson179526947@corti.com,16.572727510041,41
Phoebe_Clark1407206310@muall.tech,19.3120873646401,28
Rocco_Bradley1549068864@deons.tech,6.82078567697703,86
Naomi_Doherty314889473@atink.com,17.5683440987805,38
Julius_Warren695534282@yahoo.com,15.5195850727705,15
George_Sloan796156291@twipet.com,16.3003614779098,37
Rosalie_Howard2105895573@kideod.biz,7.93019320253757,92
Russel_Reading142128101@gmail.com,12.8237319476082,10
Chris_Blythe567298744@yahoo.com,9.36529476072886,73
Noah_Slater319930060@naiker.biz,5.91135607096895,75
David_Shields1550909838@zorer.org,2.80311649702635,93
Jocelyn_Faulkner1245745467@twace.org,10.9447993221436,86
Tony_Brooks972499694@acrit.org,4.84569197140899,40
Bob_Varndell422020618@extex.org,13.0036889701168,59
Eduardo_Walsh868512379@elnee.tech,8.00305715389692,37
Ethan_Weasley554506169@guentu.biz,0.426866712247425,46
Evelynn_Yang332029129@acrit.org,0.71336019631166,83
Jacob_Bentley286042513@muall.tech,10.5500997060677,87
Logan_Tindall260073893@yahoo.com,2.5060509752976,61
Destiny_Parker656280277@nimogy.biz,1.62535004859108,33
Tyson_Raven358867820@hourpy.biz,12.38495923131,93
Sofia_Evans359997607@joiniaa.com,0.0979603664474377,19
Jayden_Reyes172797593@jiman.org,16.5087856624782,14
Clint_Cartwright2117443386@gmail.com,3.85167679695956,72
Gabriel_Drew1490660939@nimogy.biz,16.9588304580929,29
Melinda_Rust1443698994@ovock.tech,15.8732941806658,87
Gabriel_Ward960496318@muall.tech,8.5474369812512,73
Alan_Dixon343406942@liret.org,11.0575577859103,58
Jacqueline_Heaton996014758@iatim.tech,17.6618066507679,41
Cynthia_Varley1790174649@bungar.biz,1.84436669100279,81
Mark_Parsons1451850939@bretoux.com,4.5164073382115,74
Aurelia_Khan251190176@twipet.com,11.0985572124359,60
Emerald_Ellwood1702427634@tonsy.org,13.5901970204852,22
Owen_Denton1418951676@atink.com,2.945290846259,28
William_Mcgregor139351419@naiker.biz,13.1536346949421,96
Mike_Verdon2066474333@corti.com,9.90803772439623,62
Peter_Thomson969548906@hourpy.biz,13.7438823188394,52
Owen_Shaw619761885@irrepsy.com,0.077593655827266,92
Mason_Dillon1081549828@deons.tech,8.91787252897298,27
Adalie_Mcleod1298923810@muall.tech,11.050239475933,92
Hayden_Herbert1474749076@deavo.com,3.17596375205366,62
Barney_Coll939478978@nanoff.biz,18.8859156090235,25
Matt_Nanton1198361342@muall.tech,5.61764120991232,25
Jayden_Russel1398136454@muall.tech,2.85656915458691,88
Candice_Lewin1030838918@irrepsy.com,0.542162211864331,73
Mayleen_Benson2092288261@liret.org,1.63487446151435,67
Bart_Chappell257026607@extex.org,0.560100143104838,43
Brad_Judd1540366115@supunk.biz,19.3427899267258,83
Analise_Marshall93924342@iatim.tech,1.48302714735411,54
Percy_Wade137273674@twace.org,2.40083454288581,19
Mike_Swan722221217@womeona.net,13.3801910157223,55
Colleen_Nicholls484880918@brety.org,18.0132349776166,97
Harvey_Preston1268041996@qater.org,18.4903434088874,47
Katelyn_Shields1390247747@joiniaa.com,10.269488359927,88
Jenna_Varley513594265@hourpy.biz,0.867254760985847,63
Tony_Harrington1207639722@brety.org,5.12147697253222,97
Rae_Randall150203620@kideod.biz,17.4530537503087,32
Robyn_Moore1211141751@grannar.com,13.671086443435,78
Benny_Wilkinson629419257@typill.biz,5.52650071099703,51
Sebastian_Fields925460337@bretoux.com,5.68566185966398,64
Elise_Aldridge759786481@guentu.biz,6.37349795520934,22
Kieth_John1952533290@bulaffy.com,8.20852770386661,42
Rocco_Haines1767056257@sheye.org,4.94699284944078,71
Wade_Turner978471630@bungar.biz,14.8091203993229,70
Chad_Salt1446239146@extex.org,19.4880406649262,81
Mark_Shelton1681301613@gmail.com,6.35306440915589,24
Johnathan_Thomas1082939099@qater.org,5.63724824257067,12
Alison_Kidd1430544182@fuliss.net,17.273525597655,11
Caleb_Lyon457236288@nickia.com,19.0923651913611,69
Daniel_Leslie1716537470@naiker.biz,14.1198375938087,20
Lauren_May1200319187@zorer.org,0.553752424918931,24
Candice_Bentley2036395000@gmail.com,7.07662484705291,80
Winnie_Pearson2011456524@bulaffy.com,14.4550950338389,46
Valerie_Knight1937162302@cispeto.com,12.9183255158916,58
Lillian_Glass1355958491@naiker.biz,15.853111446301,27
Hayden_Pratt714539668@bulaffy.com,8.64050700685033,74
Clint_Boyle1171504961@irrepsy.com,8.41194805568641,81
Hope_Griffiths1813977308@yahoo.com,3.58391096144165,27
Hayden_Ellis568837572@naiker.biz,4.63102323032498,53
Tess_Simpson2044820839@typill.biz,4.52974089120037,66
Carla_Lomax994400984@naiker.biz,6.80107069658165,64
Jessica_Cadman585763022@dionrab.com,7.51114826533531,94
Kieth_Morrison960657293@sveldo.biz,11.8638063058554,36
Hank_Ballard1412576571@twipet.com,17.9411622225033,22
Marla_Wild1313041399@twipet.com,10.8510746764257,36
Sebastian_Flanders766875274@gembat.biz,14.4317851236238,55
Valentina_Woodcock1650048329@kideod.biz,1.34436124998348,54
Tyson_Thomson66788620@deavo.com,12.5154806629361,65
Caleb_Lyon2099740096@grannar.com,2.85196483035198,55
Miley_Pratt1353072015@sveldo.biz,17.0557320402263,42
Nate_Pickard375114198@deons.tech,2.07587260896148,13
Elly_Pond42893740@bauros.biz,16.1889539194242,74
Elijah_Evans397544161@nickia.com,18.2183926548894,21
Eduardo_Wright1743488349@nickia.com,10.3453677791848,35
Tyler_Sinclair1231134675@liret.org,4.73645945439882,57
Daniel_Robe681673477@tonsy.org,2.59921274455228,93
Enoch_Howard1363175342@typill.biz,9.16974774010933,77
Irene_Logan1446351640@cispeto.com,17.5317661476004,70
Russel_Swan1781788131@zorer.org,17.6083408783229,95
Bart_Bolton62788550@guentu.biz,8.18209428628073,23
Julia_Webster822061722@sheye.org,7.01521135122292,39
Charlize_Ranks1063099700@naiker.biz,10.1484865886851,82
Tony_Eddison954854286@joiniaa.com,15.3718464925754,55
Javier_Watson449036323@liret.org,9.33099205760797,51
Johnny_Santos1577204461@eirey.tech,10.3200271424465,43
Gabriel_Cameron2135229110@bungar.biz,1.3027717179166,83
Carl_Connell610974346@gembat.biz,17.6752599206172,99
Russel_Garner1538829847@dionrab.com,1.38687372877583,77
Chadwick_Roman508751978@gmail.com,5.15150443890668,36
Ember_Pearson872156176@ovock.tech,13.0247399229672,60
Carol_Crawley1873241980@supunk.biz,14.6951473609987,91
Logan_Tennant2067727635@hourpy.biz,8.62663565744955,56
Mark_Hunter830373729@womeona.net,15.1735099848236,26
Winnie_Hill1357779569@deavo.com,6.38801136817225,69
Angela_Lindop866744279@twace.org,14.7512121879268,99
Anthony_Dixon1470332417@supunk.biz,4.8880851054043,22
Barney_Gibbons871772579@brety.org,0.312931099586622,48
Nick_Hogg1081188162@muall.tech,8.67303417468119,74
Maxwell_Gunn732810861@zorer.org,19.4482473518924,17
David_Parker1084443957@twipet.com,2.16413910787745,31
Aiden_Benfield1502985834@gompie.com,18.0485164835344,78
Brad_Hammond287398338@gmail.com,0.614964219096566,85
Boris_Callan64983590@elnee.tech,11.8452533198731,84
Camila_Varley784716926@extex.org,19.1334219771127,12
Jamie_Niles250786662@infotech44.tech,18.4828315640254,19
Cedrick_Nanton2004111438@guentu.biz,12.2219034220194,24
Catherine_Kirby163326147@twace.org,9.67606761338006,18
Chelsea_Wood1469346190@tonsy.org,1.73659761656849,16
Erin_Lee1390227515@dionrab.com,0.928625462077849,78
Daron_Patel1516717715@extex.org,13.450886530546,36
Elise_Graham1704983152@cispeto.com,19.2893639990545,96
Liliana_Hopkins902986783@deons.tech,4.58097534840041,70
Jack_Michael221863165@qater.org,16.5728444673926,83
Caitlyn_Overson111078670@naiker.biz,6.05949366235151,64
Gabriel_Williams1350460980@fuliss.net,9.32578113410891,95
Doug_Verdon30243650@gmail.com,13.0604669936283,23
Analise_Allcott307279660@corti.com,15.8458848683377,84
Carter_Raven1353202364@nimogy.biz,18.7073722671286,69
Cherish_Varley29331737@deavo.com,16.0709328865963,98
Chadwick_Ward1929698761@cispeto.com,1.11624979372893,43
Wendy_Little127329366@joiniaa.com,4.28347571253938,95
Hayden_Palmer1092411324@gmail.com,12.2526222170576,58
Javier_Larkin1363898506@nanoff.biz,2.09896995690603,76
Mason_Dann498193167@corti.com,9.45408232531235,14
Liv_Leslie680956843@supunk.biz,7.35369316039313,36
Abdul_Bayliss832289826@deavo.com,17.4453257310415,38
Phillip_Hunt1483485035@typill.biz,1.05152259443492,28
Ivette_Todd1242092915@acrit.org,17.5784353663113,21
Nicholas_Talbot867591620@nimogy.biz,17.7460178871388,64
Marissa_Watson2075891062@nickia.com,19.0670391479819,17
Mackenzie_Waterhouse1704463087@atink.com,11.6335860326111,35
Lucas_Rehman302715346@nickia.com,17.8491090824125,24
Mike_Clarke1531341230@ovock.tech,2.50498082465724,86
Alessandra_Rixon1324112816@atink.com,3.08888636067923,83
Freya_Murray1996609867@vetan.org,0.828023256188269,50
Mya_Chappell423517842@hourpy.biz,6.83694549269832,41
Leroy_Speed1708916882@mafthy.com,8.73947763803391,56
Mason_Mooney1806129274@ubusive.com,12.1961991694738,20
Nick_Bailey991512186@gembat.biz,0.326672753005602,62
Caleb_Benson1929732294@mafthy.com,0.862362142122519,35
Mavis_Forester147975646@jiman.org,7.9478245866242,20
Paula_Archer1881009171@vetan.org,18.9287214632745,73
Cadence_Furnell589965732@nanoff.biz,15.5036650795972,95
Clarissa_James1525879757@irrepsy.com,7.47109486929658,41
Vivian_Reid1321990063@nanoff.biz,4.02688712907344,22
Rhea_Reading279595009@joiniaa.com,2.936951294512,75
Tyler_Walter649651634@grannar.com,12.7681306855605,26
Danny_Addison616475020@kideod.biz,3.26376400062058,33
Gabriel_Rixon342919248@famism.biz,5.06737258334987,74
Rick_Rodgers809243827@dionrab.com,0.667758640212826,68
Manuel_Pond914996039@grannar.com,17.4400919500925,64
Jayden_Ward1444766704@famism.biz,13.163434025442,42
Tony_Phillips1430787061@nickia.com,14.2970208527041,99
Anthony_Yarlett223115534@sveldo.biz,17.6052262608918,36
Thea_Buckley1494217908@gompie.com,18.2312659394142,94
Bart_Norton799676169@naiker.biz,6.58849605479673,17
Cassidy_Thorpe577032551@naiker.biz,18.3580529994136,49
Carter_Hastings298135872@sheye.org,8.10797568043134,91
Rylee_Wallace1437401749@twipet.com,11.2139858618444,53
Gwen_Talbot932592668@naiker.biz,4.60710036270651,93
Peter_Price1164260563@elnee.tech,8.01956018154489,26
Meredith_Sinclair619206690@sheye.org,13.3049500967865,32
Hayden_Forester1281495873@kideod.biz,2.19470734391115,95
Elijah_Woods94149715@joiniaa.com,11.4516694273109,43
Harvey_Utterson607481805@bauros.biz,4.81333157830561,21
Harvey_Jennson60046727@gmail.com,5.83126487295668,18
Danny_Mccormick1741345925@bauros.biz,10.6254065998948,94
Sebastian_Neville1397241645@bungar.biz,17.5471657866366,67
William_Tindall1814198269@corti.com,2.24931494204761,77
Sofie_Palmer959641310@yahoo.com,14.9078353237863,48
Lucas_Yarlett140717438@corti.com,15.7207179939005,97
Nicole_Yarwood1925537824@joiniaa.com,6.85960933606122,52
Danny_Everett2052275829@atink.com,9.40914933262819,51
Benjamin_Emerson677683392@twace.org,12.8954971287844,18
Tiffany_Edmonds431252725@bretoux.com,11.9894612571175,29
Brad_Waterhouse1924993425@bungar.biz,9.33012517976115,32
Alexander_Varley1482861352@bulaffy.com,11.2028954276829,55
Chad_James2121712159@cispeto.com,11.1192413936924,95
Mona_Jenkins1703823322@dionrab.com,18.7524493475223,38
Kassandra_Pope1837191582@brety.org,16.1629897803827,55
Josh_Casey1688896451@deavo.com,19.2684287490642,13
Peter_Ashley1038832835@fuliss.net,15.2272820199035,41
Macy_Tait232908738@irrepsy.com,8.35948726924112,84
Sofie_Eagle646246617@acrit.org,11.0686007305368,77
Kimberly_Brock675636134@hourpy.biz,17.4718738340176,57
Roger_Harris1463385963@fuliss.net,6.1083905115297,78
Elijah_Khan1678709597@bulaffy.com,3.42267876976294,29
Michael_Brett560821728@irrepsy.com,18.0515863793211,28
Henry_Ward418375395@joiniaa.com,4.43502864587821,68
Marla_Bright1925557491@mafthy.com,4.41312674405664,71
Luke_Porter216166441@zorer.org,1.75494024611774,44
Tyson_Whitmore1555921422@guentu.biz,13.0460227048239,84
Emely_Sawyer801477345@naiker.biz,5.88720176456831,93
Harvey_Pratt869752377@ubusive.com,0.374882525007651,90
Barney_Davies1229406913@ovock.tech,1.67580350473328,38
Barney_Reid1385986648@muall.tech,12.7296151228853,45
Brad_Bright1916073996@famism.biz,13.4342284106809,27
Tyson_Ward1682420636@guentu.biz,5.96064991315857,93
Penelope_Warner1634392136@deavo.com,12.9595916908978,26
Amelia_Roth561272815@cispeto.com,17.8887860052701,86
Shay_Cunningham375535840@atink.com,3.08978360429862,26
Tom_Campbell1822721340@extex.org,10.5244264251201,31
Gloria_Young2035528077@fuliss.net,5.99777218326822,37
Camden_Giles950580681@atink.com,13.0465281428986,15
Abbey_Vaughan1735377508@gmail.com,19.830668621152,23
Tom_Morris932575563@liret.org,7.7894450210917,91
Hayden_Clark117237547@joiniaa.com,15.1188578745904,10
Ryan_Williams1949542856@ovock.tech,10.5835425316279,20
Paige_Wellington164306581@ovock.tech,1.79472726061695,11
Jolene_Lambert2051421212@guentu.biz,5.7562252584641,95
Julia_Donnelly1781706317@bauros.biz,17.5343670339949,27
Mike_James2111202@naiker.biz,17.4672960403689,81
Domenic_Hope502095861@atink.com,9.25887241226568,47
John_Zaoui1488437300@iatim.tech,12.382127653054,84
Rufus_Kelly1874014762@acrit.org,8.84424214756314,41
Caydence_Power809795604@liret.org,6.17164330751246,51
Luke_Spencer949843472@vetan.org,10.6515675781535,56
Britney_Vallins1322180627@brety.org,12.813834298781,82
Harmony_Mills1554296319@guentu.biz,2.85170901094177,40
Erick_Wilson959378463@famism.biz,7.8153360806477,40
Julian_Kennedy1845427645@vetan.org,17.2936552154336,30
Barney_Penn104602634@tonsy.org,8.49324713949731,37
Jayden_Newton1986913784@tonsy.org,12.9284099945465,78
Rihanna_Strong294269168@tonsy.org,16.6795878902448,82
Carter_Pierce1035324433@naiker.biz,12.0748864459223,72
Tom_James2045323241@acrit.org,18.521124499627,54
Melanie_Ventura1439513748@gembat.biz,8.51444101962933,34
Shay_Cork371280830@ubusive.com,17.9186115827964,84
Nate_Evans1334844581@vetan.org,18.4644002315888,27
Alexander_Martin1221524138@qater.org,11.828718306417,95
Eduardo_Yoman1274104818@fuliss.net,18.2904342656445,42
Jayden_Kidd1971171056@nickia.com,18.8436537617089,99
Cassandra_Callan1080724002@mafthy.com,13.2346269722258,46
Sharon_Brett2008960651@vetan.org,1.11781486222419,16
Chuck_Palmer1701393451@jiman.org,13.5271907851692,83
Tara_Donovan1833815386@extex.org,2.88021994749094,84
Josh_Grant249729568@ubusive.com,19.8307471116217,84
Macy_Purvis642177431@zorer.org,18.2364905761725,43
Matt_Garner1171290191@naiker.biz,17.3156159824299,65
Gwenyth_Yang2010588395@vetan.org,9.48614314174566,43
Georgia_Powell1454106747@brety.org,16.0971935773721,81
Tyson_Thompson100818518@infotech44.tech,12.9103358801968,36
Chester_Emerson1965433727@eirey.tech,4.39970823395984,79
Carl_Fisher1210719622@vetan.org,16.5258311850605,78
Liam_Simpson1275550107@irrepsy.com,18.8196325026544,52
Ethan_Evans1720480144@ubusive.com,9.55552200160712,60
Bob_Henderson1315624131@vetan.org,19.6593149894193,69
Courtney_Kennedy2098189623@joiniaa.com,12.6411771195201,87
Manuel_Gray1506935266@liret.org,13.6221511413446,56
Bob_Preston942978895@hourpy.biz,12.9649960002699,15
Denny_Porter335011166@vetan.org,1.24215044092487,55
Chris_Paterson1571872006@bretoux.com,12.4396293509936,30
Jack_Styles329608318@naiker.biz,6.28154576815737,37
Mike_Oakley60791948@yahoo.com,1.60056236507397,37
Josephine_Wilde1387958408@corti.com,7.34548859826545,41
Mark_Norton696853077@nickia.com,11.7031523383703,44
Selena_Bailey1046386697@jiman.org,4.24633921787438,26
Jasmine_Maxwell740400380@yahoo.com,4.24374866822909,48
Brad_Hudson341630645@womeona.net,11.6083156930321,23
Belinda_Savage1668635378@mafthy.com,15.9390937718279,79
Nate_Emmett490973243@womeona.net,2.50846511987432,94
Eden_Vane424622443@sveldo.biz,11.1382092186893,94
Jayden_Nicholls672073076@bulaffy.com,5.91942151352736,99
Savannah_Wise1310691558@atink.com,4.32294287920135,86
Bart_Doherty444589598@mafthy.com,5.1067523174485,73
Alma_Hastings440050907@fuliss.net,2.8777680582729,60
Roger_Jeffery1334991654@twace.org,6.69639059235174,28
Dani_Bradley413371853@qater.org,12.4712981458154,57
Jazmin_Hill1231672273@famism.biz,17.1148470012075,83
Sofia_Ryan1004692159@ubusive.com,10.2147462597185,91
Bryon_Moss1208523171@guentu.biz,12.6271389097102,69
Alexander_Bailey369248824@hourpy.biz,1.82838579352404,49
Claire_Wooldridge1553239196@nimogy.biz,16.5077468256968,63
Tom_Moss990350343@sveldo.biz,4.9021139344676,27
Madelyn_Wilton1891732421@tonsy.org,5.13752958371189,88
Bristol_Alcroft20119238@irrepsy.com,1.83006600422322,19
Sofie_Tindall1527222914@acrit.org,17.993337358345,18
Gladys_Kelly519749043@iatim.tech,13.6966905112829,50
Alba_Bryant246872572@joiniaa.com,3.48624866292172,39
Daniel_Brooks1013705016@infotech44.tech,6.86092519800222,58
Kurt_Todd1980852431@nickia.com,5.3224042497214,24
Maxwell_Graves913279273@liret.org,5.31166151878967,25
John_Devonport913975469@zorer.org,19.2023572019312,40
Mabel_Ward1209338276@nickia.com,9.53294228600941,75
